"agg_qty","l_id","l_chain","l_category","l_company","l_brand","agg_amt","freq"
"2","72251692","15","3801","107989373","12908","8.2300000000000004","1"
"1","72353384","4","7507","1030813737","32322","5.8899999999999997","1"
"6","72473953","18","801","102113020","15704","7.1399999999999997","4"
"5","72473953","18","3801","101580010","2649","34.950000000000003","2"
"10","72473953","18","1504","104114343","17593","34.32","10"
"13","72587201","15","5616","104610040","15889","46.849999999999994","9"
"5","72587201","15","3903","102113020","15704","17.450000000000003","4"
"17","86246","205","3509","109451494","20153","56.430000000000007","14"
"4","72600846","15","9908","10000","33170","0.40000000000000002","4"
"4","72600846","15","902","107989373","29344","10.960000000000001","4"
"2","72600846","15","5115","107218070","15035","5","2"
"4","86246","205","707","1087329080","9614","29.960000000000001","3"
"3","86246","205","9799","107675373","7452","11.27","3"
"1","72870265","18","807","107460979","9524","3.5899999999999999","1"
"3","86246","205","3204","107040474","14245","9.9699999999999989","3"
"8","72878052","15","3010","107020070","7224","37.120000000000005","5"
"1","72906560","15","516","101862717","9496","3.9900000000000002","1"
"9","86246","205","917","104113040","2982","17.609999999999999","8"
"2","86246","205","2904","102100020","19279","5.9800000000000004","1"
"14","86246","205","2201","104116343","8435","22.899999999999999","10"
"1","72960368","15","6315","107989373","12908","3.6899999999999999","1"
"4","86246","205","4404","104130343","38922","12.76","4"
"1","72965766","15","5823","104450040","8318","4.4900000000000002","1"
"4","86246","205","5813","101590010","1366","5.96","4"
"12","73218933","17","9518","1061029060","7848","35.280000000000001","6"
"23","73222886","18","7305","1030008535","273","146.97000000000003","9"
"2","86246","205","918","1064924161","36241","2","2"
"36","73238650","17","3634","1078616272","7237","44.269999999999996","13"
"3","73269543","20","5401","102113020","15704","6.5700000000000003","3"
"11","73269543","20","2928","101530010","58299","12.669999999999998","9"
"3","72473953","18","5834","102113020","16397","29.969999999999999","1"
"19","72587201","15","3630","101200010","13794","100.70999999999999","19"
"1","72587201","15","9799","1079500878","33170","19.989999999999998","1"
"3","72587201","15","3302","102700020","57417","12.98","2"
"11","86246","205","5899","107117474","22410","29.189999999999998","7"
"2","72600846","15","517","103574232","8081","6.79","1"
"2","86246","205","902","1089044484","10211","5.9800000000000004","2"
"45","86246","205","4901","101312010","26885","153.30000000000001","37"
"5","86246","205","2614","103700030","514","25.550000000000001","5"
"1","86246","205","805","101116616","15266","2.4900000000000002","1"
"3","86246","205","3350","104750040","2359","15.169999999999998","3"
"7","86246","205","3630","104900040","3809","20.629999999999999","7"
"2","72870265","18","5616","107283070","18390","5.5800000000000001","1"
"2","86246","205","3101","105210050","11382","4.4800000000000004","2"
"14","72906560","15","5616","102113020","10786","36.940000000000005","12"
"2","86246","205","4404","1074816272","16521","7.9800000000000004","2"
"17","86246","205","3304","102840020","6777","57.830000000000005","15"
"11","86246","205","2114","1087694181","13478","11","8"
"29","72965766","15","709","102550020","6550","215.24000000000001","19"
"3","72965766","15","6012","101800010","14029","7.9900000000000002","2"
"1","86246","205","826","1075346979","4614","7.1900000000000004","1"
"7","73121994","4","5814","104470040","10837","15.01","4"
"2","73218933","17","5559","107756777","14286","4.9800000000000004","2"
"9","73238650","17","814","102113020","15704","24.650000000000002","8"
"5","73238650","17","5831","107232272","27348","30.450000000000003","5"
"5","73269543","20","5615","102113020","10786","30.750000000000007","5"
"3","73269543","20","3307","102900020","14112","15.969999999999999","3"
"2","86246","205","3307","101411313","23033","10.58","2"
"5","86252","205","1835","104130343","38922","35.310000000000002","5"
"1","71806613","15","3108","102150020","10238","3.8900000000000001","1"
"14","71933039","4","5705","107047070","20230","8.8000000000000007","3"
"3","71976236","15","9745","101149111","12985","13.470000000000001","3"
"2","71976236","15","5119","107495676","8144","21.98","1"
"1","72251692","15","2805","107321070","17274","6.9900000000000002","1"
"24","86252","205","4108","102880020","7907","46.450000000000003","17"
"9","86252","205","908","103029131","10674","36.809999999999995","9"
"2","72587201","15","810","102150020","10238","3.7799999999999998","1"
"5","86246","205","9753","1021013626","0","28.41","4"
"2","86246","205","3406","103700030","8993","3.3799999999999999","2"
"2","86246","205","2914","105504959","62498","2","1"
"8","71806613","15","810","105210050","11382","10.85","7"
"6","71806613","15","421","107046272","17815","23.960000000000001","5"
"4","71881849","18","6401","101820010","2510","51.049999999999997","4"
"40","71933039","4","5560","104154848","5603","151.25999999999999","20"
"4","71933039","4","913","102113020","15704","4.4900000000000002","4"
"2","71976236","15","7901","107485171","27775","20.98","2"
"1","71976236","15","5615","107283070","18390","6.5899999999999999","1"
"4","71976236","15","3509","103320030","875","31.729999999999997","2"
"6","72013530","17","902","104400040","19783","11.529999999999999","5"
"5","72251692","15","9904","105410757","33170","33.230000000000004","3"
"29","72353384","4","6315","107039979","497","129.81999999999999","25"
"1","72473953","18","3626","104900040","17186","1.29","1"
"14","72473953","18","3632","102113020","15704","14.630000000000001","6"
"1","72473953","18","9901","107989373","12908","2.4900000000000002","1"
"1","72495512","17","2622","102113020","15704","3.1899999999999999","1"
"5","72587201","15","6201","102113020","4720","15.629999999999999","4"
"2","72587201","15","809","102113020","15704","3.1799999999999997","2"
"26","86246","205","6315","107996777","31373","95.740000000000009","26"
"2","72600846","15","7302","1032586636","384","18.880000000000003","2"
"2","72600846","15","3707","105100050","17812","1.76","1"
"1","86246","205","415","107339070","11515","0.89000000000000001","1"
"1","72670685","17","9904","1066529060","33170","3.9900000000000002","1"
"17","86246","205","3001","104800141","8178","72.930000000000007","17"
"11","72870265","18","810","105210050","11382","18.399999999999999","5"
"2","86246","205","6703","104815545","13864","2","2"
"3","86246","205","2507","107235070","68047","35.57","3"
"1","72878052","15","9771","1084560484","4024","6.9900000000000002","1"
"2","72906560","15","3504","103500030","13470","-4.0199999999999996","2"
"24","72906560","15","970","103800030","62065","55.439999999999998","18"
"7","86246","205","1898","104116343","8435","22.93","6"
"2","86246","205","1305","103000030","14760","4.3799999999999999","2"
"1","72954514","17","4108","103940030","71386","1.3899999999999999","1"
"2","86246","205","5119","102370020","78850","20.579999999999998","2"
"10","72965766","15","9632","107675070","17286","225","8"
"7","73121994","4","2506","104127141","26189","25.130000000000003","7"
"4","73238650","17","7208","1030004131","26880","17.960000000000001","4"
"6","73238650","17","7205","103700030","4294","20.240000000000002","6"
"4","86246","205","3801","107980171","1748","8.7599999999999998","4"
"1","71806613","15","901","102113020","15704","1.99","1"
"3","71806613","15","412","101900010","10421","5.7800000000000002","2"
"18","71806613","15","3631","107800070","23209","53.049999999999997","12"
"4","71881849","18","3705","104119646","14582","10.359999999999999","3"
"1","71881849","18","906","104300040","16249","2.9900000000000002","1"
"13","71933039","4","3627","107800070","23362","31.050000000000001","7"
"11","71976236","15","7001","1032113030","15704","21.890000000000001","8"
"4","71976236","15","2628","103700030","2248","61.789999999999992","4"
"1","71976236","15","2630","102113020","30626","1.29","1"
"1","71976236","15","2902","101490010","19995","1.3400000000000001","1"
"3","72251692","15","2301","102113020","15704","4.96","3"
"3","72353384","4","6901","101204414","13056","12.07","3"
"2","72473953","18","501","103800030","14900","4.3799999999999999","2"
"2","72473953","18","902","104400040","3334","-0.0099999999999997868","2"
"5","72473953","18","3627","107800070","23362","16.990000000000002","2"
"21","72475898","15","5127","103100030","1358","22.439999999999998","15"
"74","72587201","15","3628","101200010","12029","353.53000000000003","53"
"7","72587201","15","3308","102840020","3336","14.57","7"
"1","72587201","15","816","1061611262","23016","2.9900000000000002","1"
"6","86246","205","6501","107891373","66738","14.240000000000002","5"
"7","86246","205","416","103400030","15113","6.3300000000000001","5"
"13","72600846","15","3308","102840020","3336","34.910000000000004","13"
"8","86246","205","418","103400030","15113","20.219999999999999","7"
"4","86246","205","5124","107100777","5656","11.760000000000002","3"
"3","86246","205","3308","102840020","3387","6","3"
"2","72670685","17","9904","107774575","14997","5.5","2"
"4","86246","205","3110","103760030","8501","8.9600000000000009","3"
"4","72906560","15","2301","107680878","1393","8.6799999999999997","4"
"1","86246","205","2803","10930090","12157","2.5899999999999999","1"
"2","72943196","4","5837","107989373","5537","6.9800000000000004","2"
"13","72943196","4","5616","104610040","15889","53.870000000000005","13"
"5","72965766","15","4404","102113020","15704","9.870000000000001","3"
"15","72965766","15","3601","104900040","3809","49.640000000000008","10"
"6","86246","205","5116","104113040","21174","32.539999999999999","6"
"61","86246","205","4107","102400020","4704","86.409999999999982","38"
"2","73222886","18","6011","101800010","14029","3.98","2"
"13","73238650","17","6201","104411545","3167","83.469999999999999","13"
"3","86246","205","3101","1060502161","12114","8.9700000000000006","3"
"21","86252","205","3304","102840020","6777","47.380000000000003","19"
"4","72473953","18","516","102113020","15704","8","1"
"6","86252","205","5902","107592575","4368","21.740000000000002","6"
"26","73486214","95","4517","102113020","104209","260.03000000000003","26"
"5","86252","205","1205","104800040","38150","12.449999999999999","3"
"1","72587201","15","2610","102113020","15704","0.79000000000000004","1"
"2","86246","205","6409","108312080","42566","9.9800000000000004","2"
"3","86246","205","9122","1068474666","44597","11.970000000000001","2"
"2","72870265","18","912","107294575","15878","7.7800000000000002","2"
"1","72906560","15","6311","107146474","2142","2","1"
"1","72954514","17","814","107373171","11786","3.6899999999999999","1"
"1","72965766","15","5619","102100020","19279","7.4900000000000002","1"
"4","86246","205","3101","104133141","7531","5.96","4"
"2","86246","205","907","107763373","15452","5.9800000000000004","2"
"2","73121994","4","3101","104498949","5644","3.98","1"
"1","73222886","18","1416","102113020","15704","1.29","1"
"1","73238650","17","2805","107299979","98643","3.9900000000000002","1"
"6","86246","205","2113","104180040","19713","20.940000000000001","1"
"4","73269543","20","922","102430020","10577","10.58","3"
"1","73327813","15","9753","107143070","0","3.9900000000000002","1"
"3","86252","205","810","104140949","3957","2.9699999999999998","3"
"1","73442225","15","5610","102100020","9886","3.79","1"
"4","86252","205","2904","102100020","19279","12.760000000000002","3"
"1","73507112","88","5616","104263444","486","5.1100000000000003","1"
"3","71933039","4","815","107013272","14002","6.2700000000000005","3"
"2","71976236","15","2803","105150050","63722","-0.10000000000000001","1"
"3","71976236","15","7901","104880747","14452","11.970000000000001","3"
"9","72251692","15","5617","107717272","102504","35.910000000000004","5"
"1","72353384","4","2506","105000050","32115","3.79","1"
"1","72473953","18","5834","103760030","8501","5.5899999999999999","1"
"7","86252","205","5907","101116616","15266","20.030000000000001","7"
"22","73507112","88","7113","107940070","17521","36.909999999999997","22"
"2","72587201","15","3001","102113020","15704","6.9800000000000004","2"
"2","86246","205","3706","105100050","2820","3.5600000000000001","2"
"3","72600846","15","912","107294575","15878","11.18","3"
"5","86246","205","103","105220050","1569","4.25","3"
"6","72670685","17","3307","101411313","23033","22.960000000000001","6"
"2","72870265","18","2921","101600010","1756","5.3799999999999999","1"
"1","72906560","15","8201","102113020","16397","7.9900000000000002","1"
"1","72943196","4","908","104069747","25321","1.29","1"
"2","72965766","15","2930","107680878","1393","3.4900000000000002","1"
"1","73121994","4","3305","102840020","5141","3","1"
"13","73238650","17","3303","102840020","10241","45.370000000000012","11"
"5","73269543","20","9517","1061029060","7848","23.949999999999999","1"
"3","86246","205","1908","105070050","20525","7.370000000000001","3"
"3","73327812","88","3711","102113020","16397","10.5","1"
"5","73507112","88","5823","107300777","3899","28.450000000000003","5"
"5","73486214","95","423","101900010","10421","11.949999999999999","2"
"1","73507112","88","9799","107675373","7452","2.4900000000000002","1"
"2","72870265","18","2301","107173070","12706","0.20000000000000001","1"
"5","72906560","15","6314","107342070","4529","10.15","5"
"2","86246","205","4106","104130343","38922","2.5800000000000001","2"
"4","72960368","15","4108","103940030","71386","4.6799999999999997","3"
"3","72965766","15","1405","103120030","12957","5.9699999999999998","1"
"3","72965766","15","9904","1071575676","5278","8.9800000000000004","2"
"1","73121994","4","2619","102113020","15704","7.9900000000000002","1"
"5","73238650","17","8201","102113020","16397","37.450000000000003","5"
"1","73238650","17","2106","102113020","15704","2.79","1"
"1","73238650","17","6399","107430171","25145","3.8900000000000001","1"
"1","73269543","20","9753","1020319424","0","15.18","1"
"2","73325479","95","3316","101600010","3397","1.8999999999999999","2"
"2","86252","205","5827","107080070","16704","9.7799999999999994","2"
"13","73507112","88","902","104400040","12279","11.989999999999998","12"
"2","73507112","88","9736","107116979","13409","3.2800000000000002","2"
"9","73327813","15","9753","1021272525","0","77.060000000000002","9"
"4","71806613","15","9753","10000","0","-4.4800000000000004","3"
"1","71881849","18","5001","102113121","11151","3.4900000000000002","1"
"2","71976236","15","7114","107124979","21913","28.490000000000002","2"
"1","71976236","15","2635","102113020","30626","2.4900000000000002","1"
"1","72013530","17","3309","102840020","18584","4.4900000000000002","1"
"1","72251692","15","9904","10505037252","3457","3.9900000000000002","1"
"2","72473953","18","1908","102900020","14112","5.9800000000000004","1"
"2","72473953","18","7359","102113020","15704","31.379999999999999","1"
"25","73507112","88","5824","1060699565","51718","124.75","23"
"8","86252","205","5824","101590010","1366","47.920000000000002","4"
"4","72495512","17","5115","107192171","25673","13","4"
"2","86246","205","3318","104113040","28204","3.1000000000000001","2"
"5","72600846","15","3636","104300040","29501","15.970000000000001","4"
"2","86246","205","5403","104130343","38922","5.2800000000000002","2"
"1","86246","205","2110","103120030","12957","3.9900000000000002","1"
"1","72870265","18","5835","102113020","15704","1.48","1"
"1","72906560","15","6314","104990040","9818","-4.8300000000000001","1"
"3","72906560","15","2706","102113020","15704","25.77","3"
"1","86246","205","3402","108730080","50958","5.1500000000000004","1"
"2","72965766","15","907","107304070","25881","8.5800000000000001","2"
"1","71806613","15","6311","102500020","11749","3.9900000000000002","1"
"1","71881849","18","5812","104470040","13310","3.29","1"
"1","71933039","4","2619","102113020","15704","6.7000000000000002","1"
"7","86246","205","809","104130343","38922","8.3300000000000001","4"
"4","86246","205","3707","104119646","14582","11.16","3"
"2","73269543","20","501","101600010","85114","9.0800000000000001","2"
"3","86246","205","2801","104470040","3640","10.77","3"
"1","86246","205","6401","108382080","7766","8.2899999999999991","1"
"1","73327813","15","9753","10000","0","5.3200000000000003","1"
"1","86252","205","4509","1088505080","41481","17.989999999999998","1"
"4","86252","205","2907","104113040","2982","9.5600000000000005","3"
"1","72495512","17","2111","103120030","12957","2.29","1"
"1","72587201","15","9743","101149111","12985","4.29","1"
"1","72600846","15","6410","1063598565","11683","7.9900000000000002","1"
"1","86246","205","6901","102429121","7890","1","1"
"3","86246","205","914","104980040","33170","6.8700000000000001","3"
"1","72906560","15","7515","1030813737","1121","3.1899999999999999","1"
"1","72954514","17","7901","101400515","25222","9.9900000000000002","1"
"1","72965766","15","2622","102570020","20361","4.8899999999999997","1"
"2","86246","205","6903","1073295373","59441","2","1"
"2","86246","205","607","107007474","5810","19.579999999999998","2"
"1","73218933","17","7106","107050171","12554","6.3899999999999997","1"
"2","73238650","17","5620","104610040","15889","6.9800000000000004","1"
"2","73238650","17","6401","108769282","15787","28.940000000000001","2"
"2","73269543","20","7357","1089940787","82344","4","1"
"1","86246","205","5126","104164646","3173","4.5899999999999999","1"
"13","86252","205","5815","103760030","8501","34.370000000000005","9"
"3","73410200","15","5710","103663232","4568","3","1"
"2","73442225","15","6314","107342070","4529","3.5600000000000001","2"
"1","73486214","95","7407","102113020","15704","2.4900000000000002","1"
"1","86252","205","517","104130343","38922","2.9900000000000002","1"
"3","71976236","15","5902","107283070","18390","11.469999999999999","2"
"7","71976236","15","5614","107455070","14391","45.140000000000008","6"
"2","71976236","15","5124","107100777","5656","6","2"
"1","72251692","15","3707","105100050","17812","3.4900000000000002","1"
"1","72353384","4","2620","102113020","15704","2.29","1"
"12","72473953","18","501","102113020","15704","27.220000000000002","9"
"34","73486214","95","5126","102113121","11151","83.219999999999999","23"
"5","86252","205","6320","107723676","27247","10.940000000000001","5"
"1","72587201","15","4516","107708373","15508","9.9900000000000002","1"
"2","72600846","15","5824","107083474","5970","11.98","2"
"4","72600846","15","6311","104850040","18799","12.23","3"
"2","72670685","17","1704","104460040","18389","8.4900000000000002","2"
"6","86246","205","902","101410010","45039","16.940000000000001","6"
"1","72870265","18","9753","10000","0","2.8300000000000001","1"
"3","72906560","15","803","102113020","15704","6.5700000000000003","3"
"1","72943196","4","805","105440050","23210","3.9900000000000002","1"
"3","72965766","15","9904","105410757","33170","14.790000000000001","3"
"2","73121994","4","6316","104990040","9818","8.2800000000000011","2"
"12","86246","205","907","107225070","3769","41.679999999999993","11"
"1","73269543","20","811","103620030","1698","2.4900000000000002","1"
"3","86246","205","3636","103120030","12957","7.4800000000000004","2"
"2","86252","205","912","101410010","13791","8.9800000000000004","2"
"4","86252","205","516","101600010","6283","16.260000000000002","3"
"1","73507112","88","2613","1081757686","104346","2.9900000000000002","1"
"1","73507112","88","3801","102113020","15704","1.79","1"
"4","72870265","18","6305","102500020","16489","22.760000000000005","4"
"1","86246","205","411","104113040","6449","1.79","1"
"1","72954514","17","2509","102113020","10786","2.5899999999999999","1"
"1","72965766","15","9753","1022023626","0","5","1"
"2","72965766","15","901","104400040","12885","8.2800000000000011","2"
"2","72965766","15","201","101600010","1756","2.5","2"
"1","73121994","4","2111","1018012717","23074","2.4900000000000002","1"
"5","86246","205","902","104113040","28204","7.1500000000000004","4"
"2","86246","205","3303","102190020","18501","2.1800000000000002","2"
"2","73269543","20","1710","104460040","29030","17.98","2"
"2","73269543","20","1604","102200020","6021","2.7799999999999998","1"
"1","86252","205","5307","102000020","7655","4.1900000000000004","1"
"1","73442225","15","6401","108378383","16392","25.199999999999999","1"
"1","86252","205","803","105440050","7686","2.9900000000000002","1"
"12","86246","205","3708","104100040","10522","20.68","10"
"11","86252","205","803","104130343","38922","15.050000000000001","9"
"1","71806613","15","418","104000040","26517","4.2999999999999998","1"
"1","71933039","4","1904","105820050","15704","3.75","1"
"2","71976236","15","2617","101090010","15232","10.780000000000001","2"
"1","71976236","15","2904","101600010","21633","1.5","1"
"3","72251692","15","917","107885878","57184","11.970000000000001","3"
"1","72353384","4","7308","103660232","15274","2.3900000000000001","1"
"3","72473953","18","3611","106827464","30855","10.59","2"
"1","72473953","18","1904","1071006979","7075","2.9900000000000002","1"
"3","86252","205","917","104113040","2982","5.9699999999999998","2"
"5","86252","205","3111","104150040","6714","20.850000000000001","5"
"1","72587201","15","1905","105820353","15704","2.9900000000000002","1"
"2","72600846","15","5824","107778272","9260","8.9800000000000004","2"
"1","72600846","15","912","107989373","5537","2.5","1"
"1","86246","205","407","103400030","18947","0.98999999999999999","1"
"1","72670685","17","7302","1031284333","1500","5.9900000000000002","1"
"3","72870265","18","1010","103400030","8247","7.0800000000000001","3"
"1","86246","205","3509","104113040","28204","2.3900000000000001","1"
"2","86246","205","2621","104200040","5016","10.58","1"
"1","86246","205","7001","104113040","28204","1.3899999999999999","1"
"1","72965766","15","7901","1072527474","45636","2.9900000000000002","1"
"1","71806613","15","2108","104124444","11218","2.4900000000000002","1"
"1","71881849","18","416","103400030","15449","-0.35999999999999999","1"
"1","71976236","15","9771","107169171","15583","6.9900000000000002","1"
"1","86246","205","3319","102840020","10241","3.9900000000000002","1"
"1","73238650","17","9518","1072047373","7848","2.79","1"
"1","73269543","20","2630","103700030","14647","1.79","1"
"3","73269543","20","5827","102113020","30626","8.9700000000000006","2"
"6","73327812","88","9904","1071575676","5278","15.84","5"
"3","86252","205","5609","101116616","15266","10.870000000000001","3"
"1","73507112","88","418","103400030","8247","7.9900000000000002","1"
"10","73486214","95","5128","102113020","15704","20","6"
"1","72495512","17","311","101600010","1756","1.99","1"
"2","72600846","15","4901","101312010","26885","6.8899999999999997","1"
"2","72600846","15","405","1060069969","55864","4.29","2"
"1","86246","205","901","107667777","6125","2.4900000000000002","1"
"8","86246","205","1306","105150050","14029","21.119999999999997","7"
"1","86246","205","2703","103810030","34324","15.789999999999999","1"
"1","72960368","15","3312","103700030","14494","2.4900000000000002","1"
"2","72965766","15","3626","101200010","16391","11.280000000000001","2"
"4","72965766","15","6314","107342070","4529","8.8599999999999994","4"
"1","73121994","4","708","1076211171","17286","8.9900000000000002","1"
"3","86246","205","1710","101980010","5251","14.869999999999999","2"
"1","73238650","17","2633","102113020","15704","4.75","1"
"1","86246","205","5122","107527878","6625","3.3900000000000001","1"
"6","86246","205","2106","101200010","100402","5.9400000000000004","3"
"3","73269543","20","7114","103878535","1079","9.4700000000000006","3"
"2","86252","205","6399","107731777","33170","9.7799999999999994","2"
"1","73410200","15","9753","1021119323","0","5.7800000000000002","1"
"1","86252","205","1827","1080882989","12225","1","1"
"2","73486214","95","9904","107490474","3457","7.9800000000000004","2"
"1","71881849","18","2626","101258717","7245","3.1899999999999999","1"
"2","71976236","15","3101","105210050","11382","3.79","2"
"1","71976236","15","9753","10978145595","0","11.24","1"
"1","71976236","15","9518","1061029060","6015","3.6899999999999999","1"
"5","72251692","15","3315","103024333","7468","10.609999999999999","4"
"2","72473953","18","419","103746636","10488","11.690000000000001","2"
"1","72473953","18","6305","101630010","6509","-2.5899999999999999","1"
"32","73486214","95","2506","105000050","32115","114.58","32"
"4","73507112","88","818","103620030","14868","6.25","4"
"4","72600846","15","3310","108266686","14265","-4.25","3"
"3","86246","205","2633","104116343","8435","9.7899999999999991","2"
"3","72670685","17","2628","103040030","17034","22.969999999999999","3"
"3","72670685","17","1802","102113020","15704","17.48","3"
"1","72870265","18","913","102113020","15704","2.9900000000000002","1"
"2","72878052","15","917","107373171","11786","7.1799999999999997","2"
"1","86246","205","501","103800030","24514","5.5899999999999999","1"
"2","86246","205","7302","1031015838","1516","2.7799999999999998","2"
"2","72965766","15","5902","102113020","30626","6.7800000000000002","2"
"1","73121994","4","5401","103800030","5618","3","1"
"2","73238650","17","1012","102113020","15704","2.0899999999999999","2"
"1","73269543","20","5307","102000020","7655","3.29","1"
"2","73325479","95","901","104400040","3453","6.5899999999999999","2"
"4","73327813","15","6007","101800010","14029","12.58","2"
"1","86252","205","7113","104113040","28197","2.3900000000000001","1"
"2","73507112","88","3903","102113020","15704","17.579999999999998","2"
"1","72670685","17","1504","102113020","15704","2.4900000000000002","1"
"2","72878052","15","9517","1061029060","7848","6.9800000000000004","1"
"1","72906560","15","2111","102113020","15704","0.69999999999999996","1"
"2","72954514","17","709","1076211171","18071","15.98","2"
"1","72965766","15","4701","102500020","11749","3.1899999999999999","1"
"1","86246","205","4004","101115616","18190","4.6900000000000004","1"
"1","86246","205","1709","102570020","27327","4.4900000000000002","1"
"4","73218933","17","7205","105310050","804","6","2"
"5","86246","205","6314","102100020","2321","14.149999999999999","5"
"3","73238650","17","2628","103700030","2248","8.4700000000000006","2"
"3","86246","205","2501","1065272969","5453","7.7699999999999996","3"
"1","73269543","20","7208","103500030","3830","3.9900000000000002","1"
"2","86252","205","5824","1085152989","15451","7.9800000000000004","1"
"2","73442225","15","2632","103600030","8583","6.3800000000000008","2"
"1","73486214","95","4302","104300040","4030","3.4900000000000002","1"
"2","73327812","88","6340","102113020","15704","12.98","2"
"12","73442225","15","516","101600010","12426","40.390000000000001","7"
"1","71806613","15","2108","102870020","18702","2","1"
"1","71933039","4","2301","107173070","12706","2.1899999999999999","1"
"1","71976236","15","907","107343575","9705","2.5","1"
"1","71976236","15","907","107313272","5931","5.9900000000000002","1"
"10","72251692","15","917","104856444","7755","36.700000000000003","5"
"1","72353384","4","7404","1082775585","2458","8.4900000000000002","1"
"1","72473953","18","2804","104600040","13023","-0.31","1"
"4","73486214","95","3307","105820050","15704","21.560000000000002","4"
"19","73507112","88","5609","102113020","10786","55.82","17"
"5","86252","205","4508","104440040","7504","30.850000000000001","5"
"1","72587201","15","5122","104670444","18213","5.9900000000000002","1"
"3","72600846","15","5126","102113121","11151","6","2"
"1","72600846","15","2906","1076566777","711","3.4900000000000002","1"
"1","86246","205","7113","1088348484","22292","2.9900000000000002","1"
"6","72670685","17","4107","102400020","4704","7.04","1"
"1","72870265","18","2628","102113020","15704","11.99","1"
"3","72906560","15","2905","102400020","3988","5.3700000000000001","3"
"1","86246","205","2921","105504959","62498","1","1"
"3","72965766","15","1404","101480010","12021","6.5","2"
"1","73121994","4","2506","105000050","32115","3.5899999999999999","1"
"6","71806613","15","412","107279979","19735","15.840000000000002","5"
"1","71933039","4","2803","107321474","11575","1.99","1"
"1","71976236","15","4105","102113020","15704","1.5","1"
"2","73222886","18","4110","103940030","71386","4.9800000000000004","2"
"3","73238650","17","6321","102540020","1008","8.9700000000000006","3"
"1","86246","205","1506","1081361787","95957","1","1"
"2","73325479","95","901","104400040","12661","7.2300000000000004","1"
"1","73327812","88","4901","101312010","26885","3.6699999999999999","1"
"4","86252","205","3310","102840020","6911","2.9900000000000002","3"
"2","73507112","88","2113","104180040","19713","-2.4699999999999998","2"
"28","73507112","88","3308","102840020","3336","104.06","28"
"1","72587201","15","6311","104180040","19713","2.9900000000000002","1"
"8","86246","205","3303","104166444","7179","25.720000000000002","7"
"6","86246","205","2904","101530010","13610","7.3799999999999999","3"
"2","72870265","18","3706","102113020","15704","2.4399999999999999","1"
"10","72878052","15","2608","102113020","15704","24.899999999999999","4"
"1","72943196","4","2106","1085364787","20374","5.9900000000000002","1"
"1","86246","205","2301","107173070","12706","2.4900000000000002","1"
"3","72965766","15","5814","104470040","10837","5","1"
"3","72965766","15","9631","107675070","19430","200","3"
"7","73121994","4","4110","103940030","71386","16.489999999999998","5"
"1","73222886","18","901","1067852363","7326","5.1900000000000004","1"
"1","86246","205","810","107611474","15912","1","1"
"11","86246","205","3008","104133545","43106","30.550000000000004","10"
"1","73269543","20","2108","102870020","18702","4.9900000000000002","1"
"1","73327812","88","9753","103651535","0","6.9900000000000002","1"
"2","73327813","15","3303","102840020","10241","3.4900000000000002","1"
"1","73442225","15","3611","1065722767","5890","0.79000000000000004","1"
"8","86252","205","6001","105000050","30272","27.920000000000002","4"
"2","73486214","95","427","103400030","8682","3.98","2"
"1","71933039","4","5614","102100020","9886","5.9900000000000002","1"
"6","71976236","15","6007","101800010","14029","19.16","3"
"1","71976236","15","2210","103700030","5174","4.5499999999999998","1"
"2","72251692","15","1504","104114343","17593","6.6100000000000003","2"
"1","72353384","4","7209","1030813737","14982","2.1899999999999999","1"
"2","72473953","18","3504","103700030","4628","7.5800000000000001","2"
"6","86252","205","6401","107289070","8159","70.139999999999986","6"
"3","86252","205","821","104139040","9659","7.2299999999999995","3"
"1","72475898","15","801","101300010","8164","4.1900000000000004","1"
"1","86246","205","1601","102200020","1827","1.29","1"
"2","72600846","15","6202","107049272","6621","3.6899999999999999","2"
"1","86246","205","3002","102100020","9886","3.6899999999999999","1"
"1","86246","205","3614","108200080","9301","4.9900000000000002","1"
"8","72870265","18","4107","102400020","4704","10.32","3"
"3","72878052","15","9904","103338333","33170","10.970000000000001","2"
"3","72906560","15","902","102410020","44209","7.5700000000000003","3"
"5","86246","205","501","103000030","58434","19.870000000000001","3"
"2","86246","205","4509","102724121","12599","13.98","2"
"1","73218933","17","907","107225070","12465","2.8900000000000001","1"
"1","73269543","20","2629","102113020","15704","3.4900000000000002","1"
"1","73325479","95","5902","105820050","10786","0.48999999999999999","1"
"1","73325479","95","5115","107218070","15035","-1.9099999999999999","1"
"1","73442225","15","9901","1076631373","52746","2.9900000000000002","1"
"3","73486214","95","2118","107618373","16756","4.5899999999999999","2"
"1","86252","205","3509","102420020","18707","0.98999999999999999","1"
"2","72670685","17","5307","107989373","12908","5.9900000000000002","2"
"4","72878052","15","2634","103700030","3293","51.459999999999994","3"
"9","86246","205","914","107343575","9705","29.109999999999999","8"
"1","72960368","15","921","107432373","11161","1.79","1"
"8","72965766","15","5827","102113020","15704","99.879999999999995","8"
"1","86246","205","5824","1066766666","54356","4.9900000000000002","1"
"4","86246","205","4107","103470030","423","6.7599999999999998","2"
"1","73222886","18","2504","105000050","3001","1.29","1"
"1","86246","205","3636","107239272","8019","3.29","1"
"2","86246","205","4004","104790040","10865","5.3799999999999999","2"
"1","73269543","20","3632","102500020","11749","6.29","1"
"3","73269543","20","3634","1078616272","7237","3.52","1"
