"id","chain","category","company","brand","l_offer","market","repeattrips","repeater","offerdate","quantity","offervalue","agg_qty","agg_amt","freq"
"2650158501","89","1726","104460040","7668","1200581","16","0","f","4/11/2013 0:00","1","1.25","13","13","1"
"2652062860","42","2119","108079383","6926","1208329","20","0","f","4/22/2013 0:00","1","1","21","25.149999999999999","1"
"2654190530","21","2119","108079383","6926","1208329","10","2","t","4/26/2013 0:00","1","1","4","14.07","3"
"2655392400","21","2202","104460040","3718","1208251","10","0","f","4/25/2013 0:00","1","2","1","7.9900000000000002","1"
"2656694003","21","4401","105100050","13791","1199258","10","0","f","3/13/2013 0:00","1","2","1","9.9900000000000002","1"
"2658091745","42","5558","107120272","5072","1198273","20","0","f","3/25/2013 0:00","1","1.5","1","6.3899999999999997","1"
"2659752624","46","3203","106414464","13474","1197502","15","0","f","3/30/2013 0:00","1","0.75","1","4.5899999999999999","1"
"2661140221","96","2119","108079383","6926","1208329","27","1","t","4/23/2013 0:00","1","1","1","2.4900000000000002","2"
"2663340386","24","5616","104610040","15889","1204576","9","0","f","4/6/2013 0:00","1","1","2","6","1"
"2665820192","40","3203","106414464","13474","1197502","23","0","f","4/23/2013 0:00","1","0.75","34","83.219999999999999","1"
"2667408524","101","3203","106414464","13474","1197502","20","1","t","4/1/2013 0:00","1","0.75","4","12.23","2"
"2669429589","285","5558","107120272","5072","1198274","33","1","t","3/25/2013 0:00","1","1.5","3","6.5700000000000003","2"
"2672163227","21","4401","105100050","13791","1199258","10","0","f","3/16/2013 0:00","1","2","12","41.68","1"
"2673802211","46","4401","105100050","13791","1199256","15","0","f","3/23/2013 0:00","1","2","4","16.260000000000002","1"
"2675939525","21","6202","1087744888","64486","1208503","10","0","f","4/25/2013 0:00","1","1.5","1","1.79","1"
"2677638591","191","2202","104460040","3718","1208251","39","2","t","4/25/2013 0:00","1","2","2","2.5","3"
"2680218549","64","2119","108079383","6926","1208329","21","0","f","4/27/2013 0:00","1","1","2","17.98","1"
"2620718582","98","3203","106414464","13474","1197502","8","1","t","3/28/2013 0:00","1","0.75","1","2.9900000000000002","2"
"2623761270","21","4401","105100050","13791","1199258","10","0","f","3/20/2013 0:00","1","2","1","3.75","1"
"2625754844","42","3203","106414464","13474","1197502","20","0","f","3/25/2013 0:00","1","0.75","1","2.3900000000000001","1"
"2628319712","285","2119","108079383","6926","1208329","33","0","f","4/25/2013 0:00","1","1","5","20.850000000000001","1"
"2631107888","191","3203","106414464","13474","1197502","39","1","t","3/25/2013 0:00","1","0.75","1","0.98999999999999999","2"
"2633381670","101","3203","106414464","13474","1197502","20","2","t","3/25/2013 0:00","1","0.75","2","10.58","3"
"2635940745","104","5558","107120272","5072","1198272","2","0","f","3/26/2013 0:00","1","1.5","1","-0.35999999999999999","1"
"2639064106","85","3203","106414464","13474","1197502","22","0","f","3/28/2013 0:00","1","0.75","1","1.79","1"
"2640039945","377","9909","1089520383","28840","1203052","9","3","t","4/21/2013 0:00","1","1","1","7.9900000000000002","4"
"2641736335","21","2202","104460040","3718","1208251","10","0","f","4/27/2013 0:00","1","2","2","9.9800000000000004","1"
"2643091495","71","9909","107127979","6732","1194044","35","3","t","3/22/2013 0:00","1","1","1","3.6899999999999999","4"
"2645651241","360","6202","1087744888","64486","1208501","37","1","t","4/25/2013 0:00","1","1.5","2","3.98","2"
"2646820552","70","9909","107127979","6732","1194044","34","0","f","3/2/2013 0:00","1","1","4","10.58","1"
"2648696184","285","5558","107120272","5072","1198272","33","0","f","3/27/2013 0:00","1","1.5","4","12.76","1"
"2650936406","285","2119","108079383","6926","1208329","33","0","f","4/27/2013 0:00","1","1","3","11.970000000000001","1"
"2652776443","143","3203","106414464","13474","1197502","34","0","f","3/27/2013 0:00","1","0.75","7","20.030000000000001","1"
"2654369016","96","3203","106414464","13474","1197502","27","0","f","4/19/2013 0:00","1","0.75","3","11.18","1"
"2655571354","96","2119","108079383","6926","1208329","27","1","t","4/27/2013 0:00","1","1","1","7.9900000000000002","2"
"2656761637","101","2202","104460040","3718","1208251","20","0","f","4/24/2013 0:00","1","2","13","45.369999999999997","1"
"2658484978","285","3203","106414464","13474","1197502","33","1","t","3/30/2013 0:00","1","0.75","5","28.449999999999999","2"
"2660300239","285","3203","106414464","13474","1197502","33","1","t","3/29/2013 0:00","1","0.75","5","10.15","2"
"2661848274","377","9909","1089520383","28840","1203052","9","0","f","4/12/2013 0:00","1","1","3","8.9800000000000004","1"
"2663697412","101","2202","104460040","3718","1208251","20","0","f","4/28/2013 0:00","1","2","1","3.8900000000000001","1"
"2666062271","214","3203","106414464","13474","1197502","8","0","f","3/28/2013 0:00","1","0.75","13","11.99","1"
"2667849014","96","3203","106414464","13474","1197502","27","0","f","3/26/2013 0:00","1","0.75","1","3.4900000000000002","1"
"2670789637","21","6202","1087744888","64486","1208501","10","0","f","4/24/2013 0:00","1","1.5","1","3.9900000000000002","1"
"2672366038","96","2119","108079383","6926","1208329","27","0","f","4/25/2013 0:00","1","1","8","47.920000000000002","1"
"2674761466","101","5616","104610040","15889","1204576","20","1","t","4/7/2013 0:00","1","1","2","5.2800000000000002","2"
"2676220562","46","3203","106414464","13474","1197502","15","0","f","3/26/2013 0:00","1","0.75","3","25.77","1"
"2678038628","4","3203","106414464","13474","1197502","1","0","f","3/25/2013 0:00","1","0.75","1","3.29","1"
"2680774524","42","3203","106414464","13474","1197502","20","0","f","3/26/2013 0:00","1","0.75","2","9.0800000000000001","1"
"2621770123","509","3203","106414464","13474","1197502","96","0","f","3/29/2013 0:00","1","0.75","1","17.989999999999998","1"
"2623923253","431","2119","108079383","6926","1208329","35","0","f","4/22/2013 0:00","1","1","14","29.920000000000002","1"
"2626516261","104","5619","107717272","102504","1204821","2","0","f","4/6/2013 0:00","1","1.5","1","2.4900000000000002","1"
"2629493800","21","2119","108079383","6926","1208329","10","0","f","4/28/2013 0:00","1","1","6","7.1399999999999997","1"
"2631951088","507","1726","104460040","7668","1200582","96","1","t","4/13/2013 0:00","1","1.25","5","17.449999999999999","2"
"2633696120","360","4401","105100050","13791","1199258","37","1","t","3/20/2013 0:00","1","2","2","5","2"
"2636261191","83","3203","106414464","13474","1197502","15","0","f","3/30/2013 0:00","1","0.75","3","9.9700000000000006","1"
"2639215428","58","2119","108079383","6926","1208329","28","0","f","4/27/2013 0:00","1","1","2","5.9800000000000004","1"
"2640605752","64","9909","107127979","6732","1194044","21","1","t","3/6/2013 0:00","1","1","1","4.4900000000000002","2"
"2641938852","214","3504","104460040","7668","1200584","8","0","f","4/2/2013 0:00","1","1.25","2","2","1"
"2643316975","15","3203","106414464","13474","1197502","9","0","f","3/25/2013 0:00","1","0.75","3","29.969999999999999","1"
"2646122167","285","3504","104460040","7668","1200584","33","0","f","4/7/2013 0:00","1","1.25","11","29.190000000000001","1"
"2647146931","96","5616","104610040","15889","1204576","27","2","t","4/5/2013 0:00","1","1","5","25.550000000000001","3"
"2648927863","377","9909","1089520383","28840","1203052","9","0","f","4/1/2013 0:00","1","1","2","5.5800000000000001","1"
"2651436450","21","3203","106414464","13474","1197502","10","1","t","3/28/2013 0:00","1","0.75","17","57.829999999999998","2"
"2653434056","285","1703","104460040","7668","1200579","33","0","f","4/8/2013 0:00","1","1.5","1","7.1900000000000004","1"
"2654958985","285","2119","108079383","6926","1208329","33","2","t","4/27/2013 0:00","1","1","5","30.449999999999999","3"
"2656018319","42","4401","105100050","13791","1199258","20","0","f","3/13/2013 0:00","1","2","5","35.310000000000002","1"
"2657115137","96","6202","1087744888","64486","1208501","27","0","f","4/28/2013 0:00","1","1.5","2","21.98","1"
"2659445619","40","3203","106414464","13474","1197502","23","0","f","3/27/2013 0:00","1","0.75","2","3.7799999999999998","1"
"2660954355","21","5558","107120272","5072","1198272","10","0","f","3/25/2013 0:00","1","1.5","8","10.85","1"
"2662485042","101","5619","107717272","102504","1204822","20","0","f","4/18/2013 0:00","1","1.5","4","4.4900000000000002","1"
"2663948677","46","4401","105100050","13791","1199256","15","0","f","3/16/2013 0:00","1","2","6","11.529999999999999","1"
"2667040606","508","1726","104460040","7668","1200581","96","2","t","4/6/2013 0:00","1","1.25","14","14.630000000000001","3"
"2668274542","15","3203","106414464","13474","1197502","9","0","f","3/26/2013 0:00","1","0.75","2","3.1800000000000002","1"
"2671048209","96","3203","106414464","13474","1197502","27","0","f","3/27/2013 0:00","1","0.75","1","0.89000000000000001","1"
"2673504971","16","2119","108079383","6926","1208329","10","0","f","4/22/2013 0:00","1","1","2","2","1"
"2674920148","96","5619","107717272","102504","1204822","27","1","t","4/20/2013 0:00","1","1.5","24","55.439999999999998","2"
"2677311934","85","3203","106414464","13474","1197502","22","0","f","3/25/2013 0:00","1","0.75","2","20.579999999999998","1"
"2679321378","377","9909","1089520383","28840","1203052","9","0","f","4/8/2013 0:00","1","1","6","20.239999999999998","1"
"2619795653","42","5616","104610040","15889","1204576","20","0","f","4/7/2013 0:00","1","1","18","53.049999999999997","1"
"2622073491","58","2202","104460040","3718","1208251","28","0","f","4/26/2013 0:00","1","2","11","21.890000000000001","1"
"2625103390","21","2202","104460040","3718","1208251","10","0","f","4/27/2013 0:00","1","2","3","4.96","1"
"2626863049","143","1726","104460040","7668","1200581","34","0","f","4/1/2013 0:00","1","1.25","5","16.989999999999998","1"
"2630155201","42","2119","108079383","6926","1208329","20","0","f","4/22/2013 0:00","1","1","1","2.9900000000000002","1"
"2632342788","96","5616","104610040","15889","1204576","27","1","t","4/8/2013 0:00","1","1","8","20.219999999999999","2"
"2634734134","96","2119","108079383","6926","1208329","27","9","t","4/22/2013 0:00","1","1","4","8.9600000000000009","10"
"2637344713","42","2202","104460040","3718","1208251","20","0","f","4/23/2013 0:00","1","2","13","53.869999999999997","1"
"2639921336","285","3203","106414464","13474","1197502","33","0","f","4/3/2013 0:00","1","0.75","61","86.409999999999997","1"
"2641133451","42","5558","107120272","5072","1198275","20","0","f","3/26/2013 0:00","1","1.5","21","47.380000000000003","1"
"2642536592","285","3203","106414464","13474","1197502","33","1","t","3/30/2013 0:00","1","0.75","1","2.9900000000000002","2"
"2645310293","21","4401","105100050","13791","1199258","10","0","f","3/13/2013 0:00","1","2","10","24.899999999999999","1"
"2646646867","40","3203","106414464","13474","1197502","23","0","f","4/1/2013 0:00","1","0.75","3","200","1"
"2647570939","360","3203","106414464","13474","1197502","37","0","f","3/29/2013 0:00","1","0.75","11","30.550000000000001","1"
"2650064490","64","9909","107127979","6732","1194044","21","1","t","3/30/2013 0:00","1","1","1","0.79000000000000004","2"
"2651692242","46","3203","106414464","13474","1197502","15","0","f","3/29/2013 0:00","1","0.75","6","19.16","1"
"2654190227","21","5558","107120272","5072","1198275","10","0","f","3/26/2013 0:00","1","1.5","2","7.5800000000000001","1"
"2655367444","40","3203","106414464","13474","1197502","23","0","f","3/30/2013 0:00","1","0.75","1","1.29","1"
"2656650653","40","3203","106414464","13474","1197502","23","1","t","3/26/2013 0:00","1","0.75","8","10.32","2"
"2657493147","360","6202","1087744888","64486","1208501","37","0","f","4/24/2013 0:00","1","1.5","2","13.98","1"
"2659657942","215","2119","108079383","6926","1208329","34","1","t","4/22/2013 0:00","1","1","1","-1.9099999999999999","2"
"2661091310","98","2202","104460040","3718","1208251","8","0","f","4/29/2013 0:00","1","2","2","5.9900000000000002","1"
"2663229252","285","3203","106414464","13474","1197502","33","0","f","3/28/2013 0:00","1","0.75","8","99.879999999999995","1"
"2664582316","24","9909","1089520383","28840","1203052","9","1","t","4/11/2013 0:00","1","1","1","3.29","2"
"2667358365","104","3203","106414464","13474","1197502","2","0","f","3/27/2013 0:00","1","0.75","1","1.99","1"
"2669428781","285","3203","106414464","13474","1197502","33","0","f","3/26/2013 0:00","1","0.75","1","3.9900000000000002","1"
"2672141128","16","2119","108079383","6926","1208329","10","8","t","4/27/2013 0:00","1","1","1","9.9499999999999993","9"
"2673712090","96","2119","108079383","6926","1208329","27","0","f","4/22/2013 0:00","1","1","10","26.359999999999999","1"
"2675937775","21","2119","108079383","6926","1208329","10","0","f","4/22/2013 0:00","1","1","3","10.970000000000001","1"
"2677600277","26","3203","106414464","13474","1197502","16","0","f","3/26/2013 0:00","1","0.75","9","19.010000000000002","1"
"2680149892","104","3203","106414464","13474","1197502","2","0","f","4/8/2013 0:00","1","0.75","2","5.4800000000000004","1"
"2620337542","508","3203","106414464","13474","1197502","96","0","f","3/30/2013 0:00","1","0.75","1","6.4900000000000002","1"
"2622131983","96","2119","108079383","6926","1208329","27","3","t","4/28/2013 0:00","1","1","1","2.79","4"
"2625247091","431","3203","106414464","13474","1197502","35","0","f","3/30/2013 0:00","1","0.75","1","4.79","1"
"2627031157","206","3203","106414464","13474","1197502","21","2","t","4/5/2013 0:00","1","0.75","22","107.68000000000001","3"
"2630560804","508","2202","104460040","3718","1208251","96","1","t","4/30/2013 0:00","1","2","2","28.899999999999999","2"
"2632464724","14","2202","104460040","3718","1208251","8","0","f","4/25/2013 0:00","1","2","1","3.0099999999999998","1"
"2635184545","42","3203","106414464","13474","1197502","20","0","f","4/2/2013 0:00","1","0.75","4","23.960000000000001","1"
"2637749641","285","3203","106414464","13474","1197502","33","0","f","3/25/2013 0:00","1","0.75","45","407.97000000000003","1"
"2639923443","285","3203","106414464","13474","1197502","33","0","f","3/27/2013 0:00","1","0.75","3","9.5899999999999999","1"
"2641304310","285","5558","107120272","5072","1198272","33","2","t","3/27/2013 0:00","1","1.5","1","3.9900000000000002","3"
"2642578420","109","3203","106414464","13474","1197502","1","0","f","3/30/2013 0:00","1","0.75","47","125.64","1"
"2645400793","64","9909","107127979","6732","1194044","21","1","t","3/1/2013 0:00","1","1","7","17.989999999999998","2"
"2646702912","21","6202","1087744888","64486","1208503","10","0","f","4/27/2013 0:00","1","1.5","4","17.460000000000001","1"
"2648233333","42","4401","105100050","13791","1199258","20","0","f","3/17/2013 0:00","1","2","88","283.97000000000003","1"
"2650175583","12","2119","108079383","6926","1208329","7","1","t","4/22/2013 0:00","1","1","10","26.5","2"
"2652223827","285","5558","107120272","5072","1198271","33","0","f","3/27/2013 0:00","1","1.5","4","2.6600000000000001","1"
"2654190594","21","2119","108079383","6926","1208329","10","0","f","4/22/2013 0:00","1","1","6","20.690000000000001","1"
"2655392726","21","3203","106414464","13474","1197502","10","0","f","4/16/2013 0:00","1","0.75","50","146.69999999999999","1"
"2656694244","21","4401","105100050","13791","1199258","10","0","f","3/19/2013 0:00","1","2","4","29.699999999999999","1"
"2658092111","42","2119","108079383","6926","1208329","20","0","f","4/22/2013 0:00","1","1","2","6.9900000000000002","1"
"2659787160","46","3203","106414464","13474","1197502","15","0","f","3/30/2013 0:00","1","0.75","117","144.74000000000001","1"
"2661153753","214","1703","104460040","7668","1200578","8","0","f","3/30/2013 0:00","1","1.5","9","19.920000000000002","1"
"2663589546","510","2202","104460040","3718","1208251","96","2","t","4/26/2013 0:00","1","2","2","3.98","3"
"2665824387","16","3203","106414464","13474","1197502","10","0","f","3/26/2013 0:00","1","0.75","3","14.970000000000001","1"
"2667414617","101","3203","106414464","13474","1197502","20","0","f","3/29/2013 0:00","1","0.75","3","7.9900000000000002","1"
"2669432084","293","1726","104460040","7668","1200581","33","0","f","4/5/2013 0:00","1","1.25","6","17.66","1"
"2672165562","21","5619","107717272","102504","1204822","10","0","f","4/5/2013 0:00","1","1.5","2","3.98","1"
"2673834561","3","3203","106414464","13474","1197502","2","0","f","3/27/2013 0:00","1","0.75","7","11.140000000000001","1"
"2675944264","240","6202","1087744888","64486","1208501","12","0","f","4/24/2013 0:00","1","1.5","1","2.5899999999999999","1"
"2677656865","89","3203","106414464","13474","1197502","16","1","t","4/6/2013 0:00","1","0.75","27","60.539999999999999","2"
"2680265862","71","9909","107127979","6732","1194044","35","5","t","3/4/2013 0:00","1","1","1","2.5","6"
"2620889957","46","3203","106414464","13474","1197502","15","0","f","4/9/2013 0:00","1","0.75","2","5","1"
"2623894517","165","2202","104460040","3718","1208251","21","0","f","4/25/2013 0:00","1","2","1","7.4900000000000002","1"
"2626476715","21","6202","1087744888","64486","1208501","10","9","t","4/28/2013 0:00","1","1.5","3","5.3700000000000001","10"
"2629146959","510","1726","104460040","7668","1200581","96","1","t","3/30/2013 0:00","1","1.25","1","1.5900000000000001","2"
"2631212640","46","2119","108079383","6926","1208329","15","0","f","4/23/2013 0:00","1","1","1","-0.29999999999999999","1"
"2633536062","96","3203","106414464","13474","1197502","27","0","f","4/7/2013 0:00","1","0.75","6","32.939999999999998","1"
"2636209277","165","3203","106414464","13474","1197502","21","0","f","4/16/2013 0:00","1","0.75","15","84.450000000000003","1"
"2639111172","77","1726","104460040","7668","1200581","37","0","f","4/1/2013 0:00","1","1.25","4","11.960000000000001","1"
"2640503151","21","4401","105100050","13791","1199256","10","0","f","3/13/2013 0:00","1","2","2","16.98","1"
"2641912150","96","4401","105100050","13791","1199256","27","0","f","3/14/2013 0:00","1","2","3","17.969999999999999","1"
"2643167680","96","2119","108079383","6926","1208329","27","0","f","4/22/2013 0:00","1","1","8","14.92","1"
"2646119608","285","3203","106414464","13474","1197502","33","0","f","3/27/2013 0:00","1","0.75","2","4.29","1"
"2647056004","12","3203","106414464","13474","1197502","7","0","f","3/26/2013 0:00","1","0.75","1","2.4900000000000002","1"
"2648699968","285","3203","106414464","13474","1197502","33","0","f","3/30/2013 0:00","1","0.75","3","14.869999999999999","1"
"2651176677","507","1726","104460040","7668","1200582","96","0","f","4/21/2013 0:00","1","1.25","3","9.4700000000000006","1"
"2652955947","14","2202","104460040","3718","1208252","8","0","f","4/26/2013 0:00","1","3","2","7.9800000000000004","1"
"2654463844","46","2119","108079383","6926","1208329","15","1","t","4/22/2013 0:00","1","1","1","3.6899999999999999","2"
"2655679181","46","2202","104460040","3718","1208251","15","0","f","4/29/2013 0:00","1","2","32","114.58","1"
"2656974963","89","3203","106414464","13474","1197502","16","0","f","3/25/2013 0:00","1","0.75","3","22.969999999999999","1"
"2658896258","507","2202","104460040","3718","1208251","96","0","f","4/29/2013 0:00","1","2","1","5.5899999999999999","1"
"2660910042","31","2202","104460040","3718","1208252","17","0","f","4/30/2013 0:00","1","3","2","2.0899999999999999","1"
"2662451953","21","4401","105100050","13791","1199258","10","0","f","3/19/2013 0:00","1","2","1","2.3900000000000001","1"
"2663802012","126","2119","108079383","6926","1208329","18","1","t","4/23/2013 0:00","1","1","1","0.69999999999999996","2"
"2666727907","285","3203","106414464","13474","1197502","33","0","f","3/27/2013 0:00","1","0.75","1","4.4900000000000002","1"
"2667924499","214","3203","106414464","13474","1197502","8","1","t","4/4/2013 0:00","1","0.75","3","7.7699999999999996","2"
"2670917101","64","9909","107127979","6732","1194044","21","1","t","3/15/2013 0:00","1","1","1","3.4900000000000002","2"
"2673006486","285","3203","106414464","13474","1197502","33","0","f","3/31/2013 0:00","1","0.75","1","2.1899999999999999","1"
"2674874483","126","3203","106414464","13474","1197502","18","1","t","3/27/2013 0:00","1","0.75","1","8.4900000000000002","2"
"2676914386","507","1726","104460040","7668","1200581","96","0","f","4/10/2013 0:00","1","1.25","5","30.850000000000001","1"
"2679085252","285","2119","108079383","6926","1208329","33","0","f","4/23/2013 0:00","1","1","1","2.9900000000000002","1"
"2681396329","40","4401","105100050","13791","1199258","23","0","f","3/13/2013 0:00","1","2","1","1","1"
"2683367032","285","2119","108079383","6926","1208329","33","1","t","4/28/2013 0:00","1","1","1","1.99","2"
"2683658333","508","4401","105100050","13791","1199256","96","0","f","3/15/2013 0:00","1","2","1","1","1"
"2682946021","360","4401","105100050","13791","1199256","37","0","f","3/23/2013 0:00","1","2","2","-2.4700000000000002","1"
"2653518885","306","3203","106414464","13474","1197502","6","1","t","3/29/2013 0:00","1","0.75","1","2.1899999999999999","2"
"2654960885","285","2119","108079383","6926","1208329","33","0","f","4/22/2013 0:00","1","1","1","4.1900000000000004","1"
"2656178774","285","5558","107120272","5072","1198275","33","1","t","3/26/2013 0:00","1","1.5","1","4.9900000000000002","2"
"2657256406","46","3203","106414464","13474","1197502","15","1","t","3/29/2013 0:00","1","0.75","5","19.870000000000001","2"
"2659470383","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","1","0.48999999999999999","1"
"2660956582","21","5558","107120272","5072","1198272","10","0","f","3/27/2013 0:00","1","1.5","1","0.98999999999999999","1"
"2662623370","166","9909","1089520383","28840","1203052","14","1","t","4/5/2013 0:00","1","1","1","1.79","2"
"2664461852","285","5558","107120272","5072","1198275","33","0","f","3/27/2013 0:00","1","1.5","1","1.29","1"
"2667247826","40","3203","106414464","13474","1197502","23","0","f","4/5/2013 0:00","1","0.75","3","3.52","1"
"2668954040","42","5616","104610040","15889","1204576","20","0","f","4/8/2013 0:00","1","1","12","69.909999999999997","1"
"2671152605","46","3203","106414464","13474","1197502","15","0","f","3/28/2013 0:00","1","0.75","2","4.4800000000000004","1"
"2673532275","104","3203","106414464","13474","1197502","2","0","f","3/27/2013 0:00","1","0.75","2","2","1"
"2675039671","3","3203","106414464","13474","1197502","2","0","f","4/5/2013 0:00","1","0.75","1","0.5","1"
"2677331703","21","3203","106414464","13474","1197502","10","0","f","4/1/2013 0:00","1","0.75","1","4.1900000000000004","1"
"2679958944","510","1726","104460040","7668","1200581","96","0","f","4/6/2013 0:00","1","1.25","2","60","1"
"2619313537","96","5558","107120272","5072","1198271","27","1","t","3/27/2013 0:00","1","1.5","2","7.7800000000000002","2"
"2621940180","21","4401","105100050","13791","1199256","10","0","f","3/14/2013 0:00","1","2","1","2.6899999999999999","1"
"2625099637","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","1","3.9900000000000002","1"
"2626758491","165","4401","105100050","13791","1199258","21","0","f","3/15/2013 0:00","1","2","2","8.5899999999999999","1"
"2629706642","96","4401","105100050","13791","1199258","27","0","f","3/14/2013 0:00","1","2","1","4.9900000000000002","1"
"2632196695","77","5558","107120272","5072","1198272","37","0","f","3/27/2013 0:00","1","1.5","12","26.690000000000001","1"
"2634550286","21","3203","106414464","13474","1197502","10","0","f","4/23/2013 0:00","1","0.75","1","4.29","1"
"2636571409","46","5616","104610040","15889","1204576","15","0","f","4/6/2013 0:00","1","1","2","4.9800000000000004","1"
"2639354507","46","5616","104610040","15889","1204576","15","0","f","4/4/2013 0:00","1","1","1","2.4900000000000002","1"
"2640691390","96","3203","106414464","13474","1197502","27","0","f","4/24/2013 0:00","1","0.75","15","28.359999999999999","1"
"2642080883","360","6202","1087744888","64486","1208501","37","0","f","4/28/2013 0:00","1","1.5","127","39.560000000000002","1"
"2643796105","285","2202","104460040","3718","1208252","33","1","t","4/24/2013 0:00","1","3","1","1","2"
"2646244927","24","9909","1089520383","28840","1203052","9","1","t","4/12/2013 0:00","1","1","4","8.4800000000000004","2"
"2647430582","46","3203","106414464","13474","1197502","15","0","f","3/28/2013 0:00","1","0.75","146","135.41","1"
"2649974386","40","3203","106414464","13474","1197502","23","0","f","3/25/2013 0:00","1","0.75","37","111.17","1"
"2651561689","58","5616","104610040","15889","1204576","28","1","t","4/20/2013 0:00","1","1","25","43.68","2"
"2654159804","40","3203","106414464","13474","1197502","23","0","f","3/25/2013 0:00","1","0.75","2","4.1799999999999997","1"
"2654962618","285","3203","106414464","13474","1197502","33","0","f","4/6/2013 0:00","1","0.75","1","2.1899999999999999","1"
"2656275905","377","9909","1089520383","28840","1203052","9","0","f","4/5/2013 0:00","1","1","4","5.6600000000000001","1"
"2657307406","46","1726","104460040","7668","1200581","15","0","f","4/3/2013 0:00","1","1.25","1","1.99","1"
"2659472842","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","2","3.98","1"
"2660960214","21","4401","105100050","13791","1199256","10","0","f","3/17/2013 0:00","1","2","1","-3","1"
"2662709916","46","4401","105100050","13791","1199258","15","0","f","3/22/2013 0:00","1","2","1","1","1"
"2664463464","285","5558","107120272","5072","1198275","33","0","f","3/27/2013 0:00","1","1.5","1","12.69","1"
"2667314941","21","3203","106414464","13474","1197502","10","0","f","4/4/2013 0:00","1","0.75","13","43.450000000000003","1"
"2668958435","42","2202","104460040","3718","1208251","20","1","t","4/24/2013 0:00","1","2","2","7.9800000000000004","2"
"2671702040","285","5558","107120272","5072","1198275","33","0","f","3/26/2013 0:00","1","1.5","11","26.370000000000001","1"
"2673643074","165","2202","104460040","3718","1208251","21","1","t","4/23/2013 0:00","1","2","11","75.400000000000006","2"
"2675511864","285","5558","107120272","5072","1198275","33","0","f","3/25/2013 0:00","1","1.5","9","26.41","1"
"2677400364","77","2202","104460040","3718","1208251","37","0","f","4/24/2013 0:00","1","2","9","17.91","1"
"2680116908","16","3203","106414464","13474","1197502","10","0","f","3/26/2013 0:00","1","0.75","10","35.509999999999998","1"
"2620540387","21","5558","107120272","5072","1198275","10","0","f","3/26/2013 0:00","1","1.5","1","13.49","1"
"2622570646","42","2202","104460040","3718","1208251","20","0","f","4/23/2013 0:00","1","2","22","76.019999999999996","1"
"2625421337","46","4401","105100050","13791","1199258","15","0","f","3/17/2013 0:00","1","2","1","4.4900000000000002","1"
"2627892933","42","2202","104460040","3718","1208251","20","0","f","4/24/2013 0:00","1","2","2","8.4800000000000004","1"
"2630999216","70","9909","107127979","6732","1194044","34","9","t","3/4/2013 0:00","1","1","5","6.1500000000000004","10"
"2633353513","21","6202","1087744888","64486","1208501","10","3","t","4/25/2013 0:00","1","1.5","6","12.470000000000001","4"
"2635929454","21","5558","107120272","5072","1198275","10","1","t","3/25/2013 0:00","1","1.5","19","51.210000000000001","2"
"2638762522","510","2202","104460040","3718","1208251","96","4","t","4/26/2013 0:00","1","2","4","16.370000000000001","5"
"2639975184","109","3203","106414464","13474","1197502","1","0","f","4/2/2013 0:00","1","0.75","5","47.950000000000003","1"
"2641711484","40","3203","106414464","13474","1197502","23","0","f","3/25/2013 0:00","1","0.75","3","3","1"
"2643016056","101","2202","104460040","3718","1208251","20","1","t","4/23/2013 0:00","1","2","48","86.010000000000005","2"
"2645583761","46","3203","106414464","13474","1197502","15","1","t","4/7/2013 0:00","1","0.75","2","6.8899999999999997","2"
"2646766159","101","3203","106414464","13474","1197502","20","0","f","4/18/2013 0:00","1","0.75","1","15.789999999999999","1"
"2648693333","285","3203","106414464","13474","1197502","33","0","f","3/25/2013 0:00","1","0.75","1","8.9900000000000002","1"
"2650745292","42","3203","106414464","13474","1197502","20","0","f","3/30/2013 0:00","1","0.75","6","5.9400000000000004","1"
"2652660506","21","5619","107717272","102504","1204822","10","0","f","4/13/2013 0:00","1","1.5","1","1","1"
"2654267858","64","9909","107127979","6732","1194044","21","2","t","3/1/2013 0:00","1","1","1","11.24","3"
"2655507380","165","4401","105100050","13791","1199256","21","0","f","3/14/2013 0:00","1","2","1","-2.5899999999999999","1"
"2656699998","21","3203","106414464","13474","1197502","10","0","f","3/25/2013 0:00","1","0.75","3","9.7899999999999991","1"
"2658480902","285","3203","106414464","13474","1197502","33","0","f","3/27/2013 0:00","1","0.75","2","7.1799999999999997","1"
"2660120269","42","3203","106414464","13474","1197502","20","1","t","3/31/2013 0:00","1","0.75","1","3","2"
"2661740464","285","2202","104460040","3718","1208251","33","0","f","4/24/2013 0:00","1","2","4","12.58","1"
"2663667646","21","4401","105100050","13791","1199258","10","0","f","3/19/2013 0:00","1","2","2","6.9800000000000004","1"
"2665975186","165","4401","105100050","13791","1199258","21","0","f","3/16/2013 0:00","1","2","1","4.6900000000000004","1"
"2667742495","58","2119","108079383","6926","1208329","28","1","t","4/22/2013 0:00","1","1","3","8.4700000000000006","2"
"2670388870","507","4401","105100050","13791","1199256","96","0","f","3/13/2013 0:00","1","2","2","6.3799999999999999","1"
"2672319794","133","3203","106414464","13474","1197502","43","1","t","3/27/2013 0:00","1","0.75","1","2","2"
