bad_predicted,bad_probability,id,bad,older,younger,female,male,race_asian,race_black,race_hispanic,race_other,race_white,score1,score2,score4,score5,trd,bc_trd,nomt_trd,rev_trd,rtl_trd,cv10,cv11,cv12,cv13,cv14,at01s,at06s,at09s,at20s,at104s,au01s,bc01s,br01s,fr01s,g041s,g042s
0.38580000000000003,0.298,26678,0,0,1,0,1,0.0282836806,0.58352675850000002,0.29647735679999998,0.028557640400000001,0.063154563799999994,643,610,601,353,11,6,11,7,1,2,1,1,18,3,11,0,4,101,36,4,6,7,0,2,1
0.78760000000000008,0.661,26694,1,0,1,0,1,0,0,0.88337188219999996,0.045335233099999997,0.071292884700000003,646,638,601,463,10,0,10,3,3,0,0,0,0,9,10,1,2,174,20,0,0,0,0,0,0
0.80920000000000003,0.881,26710,1,0,1,0,1,0.022995988500000002,0.0017759318,0.9656979926,0.0041560824000000003,0.0053740046999999997,682,628,647,402,5,1,5,2,1,0,0,0,0,5,5,1,2,109,40,0,1,1,0,0,0
0.36119999999999997,0.607,26726,0,0,1,,,0,0.47959951119999999,0.0033344147999999998,0.0078081705999999999,0.50925790339999999,602,587,594,342,20,3,20,3,0,5,5,5,25,17,20,1,5,66,25,3,3,1,0,5,5
0.80320000000000003,0.672,26742,1,0,1,0,1,0,0.00038238459999999998,0.00050392290000000005,0.0042895861999999998,0.99482410629999996,672,640,714,565,22,6,19,15,7,4,4,4,18,9,22,0,4,339,18,4,6,8,0,4,4
0.77260000000000006,0.732,26758,1,0,1,0,1,0.0018379367000000001,0.013672055299999999,0.0019609408999999999,0.0057907805999999999,0.97673828640000004,621,593,625,408,19,8,19,12,4,5,5,5,26,20,19,7,7,133,37,4,8,9,0,5,5
0.79360000000000008,0.69,26774,1,0,1,0,1,0.0020399667000000001,0.019447466199999999,0.0131055893,0.022036510499999998,0.94337046739999997,656,649,671,366,18,4,18,5,0,0,0,0,0,7,18,2,3,97,17,0,4,2,0,0,0
0.3906,0.295,26790,0,0,1,1,0,0,0.014165505700000001,0.0161099876,0.029633283199999999,0.94009122349999996,651,673,668,463,47,16,46,37,22,17,17,17,36,8,47,2,7,260,15,5,16,19,2,17,17
0.38939999999999997,0.413,26806,0,0,1,1,0,0,0.070597317800000003,0.042448149900000003,0.027498607899999999,0.85945592439999996,649,627,624,360,12,7,12,11,4,0,0,0,0,5,12,1,5,102,42,0,7,7,2,0,0
0.37980000000000003,0.477,26822,0,0,1,0,1,0.00039890729999999999,0,0.99016006690000002,0.00086183020000000002,0.0085791956000000006,633,594,637,311,19,7,18,11,5,1,1,1,5,14,19,2,10,136,53,5,7,8,0,1,1
0.76300000000000001,0.823,26838,1,0,1,1,0,0.0028915390999999999,0.0013021230999999999,0.00050589440000000003,0.0012249226,0.99407552089999995,605,579,638,290,19,6,19,12,6,1,0,0,5,6,19,2,7,64,37,2,6,4,0,1,0
0.38280000000000003,0.333,26854,0,0,1,0,1,0.18833656800000001,0.056056456499999997,0.1581281551,0.1004683747,0.49701044579999998,638,587,604,323,6,3,6,5,2,0,0,0,0,4,6,2,4,28,67,1,3,3,0,0,0
0.78580000000000005,0.836,26870,1,0,1,1,0,0,0,0.0001799185,0.0047647768000000004,0.99505530470000003,643,560,682,499,7,1,6,4,3,1,1,1,14,12,7,3,4,190,57,2,1,1,0,1,1
0.372,0.088,26886,0,0,1,0,1,0.0108827891,0.010817087899999999,0.0012147734999999999,0.0099330701,0.96715227940000004,620,595,641,379,16,7,15,11,4,0,0,0,0,2,16,0,2,149,13,1,7,8,0,0,0
0.39419999999999999,0.39,26902,0,0,1,1,0,0,0.036104788200000001,0.0199652583,0.0235520681,0.92037788539999998,657,571,688,414,25,7,21,16,9,5,3,2,20,7,25,1,7,161,28,2,7,7,1,5,3
0.36599999999999999,0.618,26918,0,0,1,,,0.98413607650000001,0,0.0016191262999999999,0.0057485684,0.0084962287000000004,610,622,654,315,21,10,21,16,6,1,1,0,5,7,21,3,6,109,29,5,10,11,0,1,1
0.41999999999999998,0.602,26934,0,0,1,1,0,0.0023409037999999999,0.00060862820000000002,0.0031697652999999998,0.011379307599999999,0.98250139510000001,700,701,775,565,20,7,17,14,5,4,4,4,20,4,20,1,7,175,35,0,7,8,4,4,4
0.45660000000000001,0.191,26466,0,0,1,0,1,0,0.042569048700000001,0.066058193400000007,0.033229432500000003,0.85814332540000005,761,705,644,419,23,10,21,17,7,4,4,4,17,2,23,2,4,207,17,4,10,10,2,4,4
0.74140000000000006,0.868,26482,1,0,1,0,1,0.00051992140000000004,0.00015019790000000001,0.00012371069999999999,0.0056163927999999998,0.99358977719999997,569,542,608,297,28,8,28,15,7,3,3,3,11,12,28,3,10,120,36,4,8,9,0,3,3
0.41160000000000002,0.45,26498,0,0,1,0,1,0,0.049915056800000003,0.0021357211000000002,0.0134667277,0.93448249439999997,686,656,629,345,15,8,15,14,6,1,1,1,7,5,15,0,13,32,87,1,8,8,0,1,1
0.42180000000000001,0.008,26514,0,0,1,0,1,0.1643806911,0.010701233399999999,0.084526949200000007,0.023894110600000001,0.71649701560000001,703,664,788,580,42,13,37,22,7,11,11,11,26,2,42,0,3,179,7,5,13,16,2,11,11
0.36719999999999997,0.215,26530,0,0,1,1,0,0,0,0.0005068726,0,0.99949312739999996,612,571,648,416,27,6,26,18,12,1,0,0,4,7,27,0,3,151,11,3,6,6,0,1,0
0.41039999999999999,0.012,26546,0,1,0,1,0,0.65150184190000004,0.0010672549,0.33684862970000001,0.0082350206999999998,0.0023472529000000001,684,616,644,451,14,4,12,12,8,3,3,2,21,1,14,3,4,149,29,0,4,3,2,3,3
0.40379999999999999,0.159,26562,0,0,1,1,0,0,0.071555091799999998,0.0052341877000000002,0.0072191531999999999,0.91599156739999998,673,615,660,438,53,9,50,25,16,1,1,1,2,10,53,1,8,164,15,2,9,13,2,1,1
0.4032,0.517,26578,0,0,1,,,0,0.85549528750000003,0.0023792750000000001,0.0084539608999999998,0.13367147660000001,672,616,628,485,15,5,15,11,6,0,0,0,0,4,15,1,3,71,20,1,5,9,0,0,0
0.3906,0.146,26594,0,0,1,1,0,0,0.95198762770000001,0.0024735218000000001,0.014191301599999999,0.0313475488,651,645,681,474,59,13,54,25,11,1,1,0,2,3,59,1,6,149,10,4,13,8,2,1,1
0.38100000000000001,0.192,26610,0,0,1,0,1,0,0.0283982513,0.0030031955999999999,0.0078659569999999998,0.96073259600000005,635,578,708,436,27,13,25,18,5,3,1,0,11,4,27,1,6,167,22,1,13,13,0,3,1
0.38219999999999998,0.135,26629,0,0,1,0,1,0.018270284899999999,0,0.96162424199999996,0.0091026821000000004,0.011002791,637,629,681,425,18,7,18,13,6,1,1,1,6,9,18,2,10,89,56,2,7,9,0,1,1
0.39960000000000001,0.076,26645,0,0,1,0,1,0,0.0086387057000000007,0.021091538900000002,0.017237343700000001,0.95303241169999997,666,603,641,527,20,5,20,13,9,1,0,0,5,8,20,1,2,149,10,3,5,5,2,1,0
0.38880000000000003,0.545,26661,0,0,1,0,1,0.015741945600000001,0.53592744049999996,0.031376408100000003,0.075783417800000002,0.341170788,648,631,661,387,40,17,40,39,21,14,14,14,35,18,40,2,11,237,28,0,18,20,3,14,14
0.77860000000000007,0.785,26677,1,0,1,1,0,0.91545163929999995,4.1858299999999999e-05,0.0023903835,0.081956686400000006,0.0001594325,631,614,614,238,27,9,27,14,5,12,12,12,44,20,27,7,11,116,41,2,9,9,1,12,12
0.3654,0.147,26693,0,1,0,0,1,0.0037429335000000001,0,0.0023254510000000001,0.0084234620999999992,0.98550815339999998,609,584,607,245,20,6,17,9,2,5,5,2,25,2,20,2,4,455,20,1,6,5,1,5,5
0.39239999999999997,0.566,26709,0,0,1,0,1,0.0004626187,5.01165e-05,0.0014848178000000001,0.027173289999999999,0.97082915700000005,654,614,656,490,17,6,16,10,5,3,1,0,18,5,17,1,3,146,18,2,6,5,1,3,1
0.3372,0.04,26725,0,0,1,0,1,0,0.0041690204,0.0012580285,0.0082049163000000001,0.98636803480000002,562,478,670,281,41,13,36,25,9,3,0,0,7,4,41,4,8,247,20,1,13,17,1,3,0
0.37980000000000003,0.128,26741,0,0,1,0,1,0.0021952651000000001,0.0020470505000000001,0.0045574333999999998,0.0019274163,0.98927283470000005,633,600,704,404,28,8,26,14,5,2,0,0,7,8,28,0,3,150,11,9,8,10,0,2,0
0.37139999999999995,0.456,26757,0,0,1,0,1,0.0023336021000000002,0.00067414419999999996,0.0104111281,0.016805649200000002,0.96977547639999995,619,591,621,368,7,3,7,3,0,0,0,0,0,2,7,3,4,119,57,3,3,3,0,0,0
0.375,0.544,26773,0,0,1,1,0,0,0.60351379650000003,0.0024636591,0.022038446900000001,0.3719840975,625,605,599,345,38,9,38,13,4,9,9,9,24,12,38,3,8,107,22,3,9,9,1,9,9
0.43560000000000004,0.521,26789,0,0,1,1,0,0,0.51929906609999998,0.024794819199999998,0.0066867436000000004,0.44921937119999999,726,672,681,458,51,12,48,33,21,20,20,20,39,3,51,3,7,283,14,4,12,15,3,20,20
0.39660000000000001,0.321,26805,0,0,1,1,0,0.0011443152,0.009834644,0.0054455954999999999,0.0010301113000000001,0.98254533399999999,661,599,681,500,37,9,32,26,15,2,0,0,5,8,37,3,13,326,35,1,9,9,2,2,0
0.3846,0.127,26821,0,1,0,0,1,0.0065437337999999998,0,0.96634169690000005,0.003811605,0.023302964200000002,641,593,712,486,23,7,21,17,11,1,1,1,4,3,23,2,6,235,26,3,7,6,2,1,1
0.40560000000000002,0.45,26837,0,0,1,1,0,0,0.56199397419999997,0.0013232378,0.037607027000000001,0.39907576099999997,676,679,651,471,26,5,26,16,10,10,6,3,38,3,26,3,4,128,15,1,5,6,2,10,6
0.39960000000000001,0.634,26853,0,0,1,1,0,0,0.042524328100000001,0.012958057199999999,0.040772429800000003,0.9037451849,666,681,701,443,49,19,42,29,10,20,20,20,41,11,49,0,6,249,12,10,19,20,1,20,20
0.42180000000000001,0.61,26869,0,0,1,0,1,0.0066584688999999997,0.020197131100000001,0.0584981293,0.076768625600000001,0.83787764509999996,703,556,748,511,51,31,51,45,12,18,18,18,35,7,51,1,7,227,14,2,31,32,1,18,18
0.4128,0.655,26885,0,0,1,1,0,0,0.94908858409999997,0.0068159414999999996,0.0028954516,0.0412000228,688,604,681,528,18,3,18,11,8,7,7,7,39,3,18,1,2,234,11,2,3,7,0,7,7
0.80200000000000005,0.897,26901,1,0,1,0,1,0,0.32478381039999998,0.033154280699999997,0.017859907299999998,0.62420200159999994,670,633,666,485,47,8,45,15,6,1,0,0,2,1,47,2,7,121,15,4,8,8,1,1,0
0.40379999999999999,0.42,26917,0,0,1,1,0,0,0,0.0035532716,0.0032730379000000002,0.99317369050000004,673,653,668,459,24,9,24,20,11,3,2,1,13,5,24,6,6,141,25,3,9,11,2,3,2
0.41220000000000001,0.591,26933,0,1,0,1,0,0,0.0046786162000000001,0.0002335486,0.0159044435,0.97918339170000002,687,681,641,345,17,8,15,10,2,5,5,5,29,2,17,2,2,135,12,1,8,8,2,5,5
0.38880000000000003,0.286,26950,0,0,1,0,1,0,0.0061192104999999997,0.0030600604,0.0020430129000000002,0.98877771619999999,648,623,624,391,19,1,19,3,2,3,3,2,16,3,19,2,4,91,21,1,1,1,0,3,3
0.39360000000000001,0.568,26966,0,0,1,0,1,0,0.99092482940000004,0.00055453079999999997,0.0037794720999999999,0.0047411676999999999,656,673,705,564,16,6,14,12,6,1,0,0,6,6,16,1,8,106,50,0,6,3,2,1,0
0.77500000000000002,0.736,26982,1,1,0,0,1,0,0.0032877429000000001,0.34826543049999997,0.021554335300000001,0.62689249120000001,625,569,634,259,38,5,29,12,6,7,6,6,18,8,38,0,4,180,11,5,5,6,2,7,6
0.38280000000000003,0.143,26998,0,0,1,,,0,0.0097213491999999999,0.0094585706000000006,0.049956503700000002,0.93086357659999996,638,588,636,438,41,13,41,25,12,10,10,10,24,15,41,2,6,276,15,5,13,13,1,10,10
0.33600000000000002,0.17,27014,0,0,1,1,0,0,0.022385180599999999,0.029669279100000001,0.012212933400000001,0.93573260690000004,560,538,597,260,15,5,15,7,1,4,4,4,27,25,15,5,10,87,67,2,5,4,0,4,4
0.40439999999999998,0.525,27030,0,0,1,1,0,0,0.65047841299999998,0.0024788738999999998,0.0076875889000000003,0.33935512420000002,674,643,621,381,19,6,19,12,6,0,0,0,0,1,19,1,3,76,16,1,6,6,0,0,0
0.76600000000000001,0.938,27046,1,0,1,1,0,0.96379798910000003,0.00052210579999999998,0.0030239773999999999,0.018980944699999999,0.0136749829,610,549,603,237,23,9,23,20,11,10,6,5,43,5,23,4,6,212,26,2,9,10,1,10,6
0.75880000000000003,0.98,27062,1,0,1,,,0,0.0013520748,0.9516992151,0.0063198163999999999,0.040628893700000002,598,603,621,295,8,3,8,4,1,4,3,3,50,5,8,0,2,74,25,0,3,3,1,4,3
0.80020000000000002,0.819,27078,1,0,1,1,0,0.0015943226,0.0033103970000000001,0.95126326220000001,0.0043056227000000001,0.039526395399999997,667,676,665,334,19,6,19,12,6,2,1,1,11,6,19,1,6,101,32,2,6,6,0,2,1
0.40500000000000003,0.256,27094,0,0,1,0,1,0,0.028473016800000001,0.0045124923000000004,0.0113836144,0.9556308765,675,648,685,304,47,11,46,27,16,6,4,4,13,6,47,0,6,145,13,4,11,18,2,6,4
0.37739999999999996,0.238,27110,0,0,1,0,1,0.98425645949999996,0,0,0.0064204828999999998,0.0093230576000000003,629,667,647,470,27,19,27,22,4,2,2,2,7,11,27,3,5,99,19,4,19,19,0,2,2
0.38639999999999997,0.078,27126,0,0,1,1,0,0.00023866910000000001,0.98032537470000003,0.0021190269999999999,0.0145023524,0.0028145767999999999,644,634,644,420,20,2,20,10,9,2,2,0,10,3,20,0,3,152,15,2,2,2,0,2,2
0.76839999999999997,0.882,27142,1,0,1,0,1,0,0,0.99415487010000003,0.0013246211,0.0045205087999999997,614,606,651,289,45,3,44,5,10,4,3,3,9,9,45,6,13,144,29,1,3,3,2,4,3
0.8266,0.803,27158,1,0,1,0,1,0,0.031572352599999999,0.001130636,0.0085550312000000003,0.9587419801,711,666,654,523,14,6,14,11,5,3,3,3,21,3,14,4,7,138,50,2,6,7,0,3,3
0.36060000000000003,0.185,27174,0,0,1,1,0,0.0094353638000000007,0.024459943200000001,0.024813844799999998,0.0089407416999999993,0.93235010650000005,601,579,651,403,33,12,32,27,15,9,9,9,27,12,33,4,11,138,33,3,12,13,0,9,9
0.78459999999999996,0.917,27190,1,0,1,0,1,0,0.099762391199999995,0.0016907063,0.0221841773,0.87636272510000002,641,605,601,343,27,8,27,18,12,4,1,1,15,6,27,2,7,94,26,2,8,8,1,4,1
0.372,0.443,27206,0,0,1,0,1,0,0,0,0.0164775175,0.98352248249999996,620,562,692,282,22,8,19,12,3,4,0,0,18,6,22,1,5,231,23,3,8,8,1,4,0
0.37380000000000002,0.192,27222,0,0,1,1,0,0,0.046724329500000002,0.025594115800000001,0.0556698443,0.87201171040000003,623,591,625,360,12,2,12,6,4,3,0,0,25,1,12,1,2,59,17,0,2,2,2,3,0
0.3972,0.179,27238,0,0,1,0,1,0,0,0.99946111729999998,0,0.00053888269999999999,662,611,674,462,25,15,25,23,10,1,0,0,4,0,25,3,3,117,12,0,15,13,2,1,0
0.79780000000000006,0.931,27254,1,0,1,1,0,0.014412361800000001,0.0161291335,0.033674285999999998,0.0162456957,0.91953852300000005,663,637,648,469,20,6,20,15,9,0,0,0,0,4,20,3,4,166,20,0,6,8,0,0,0
0.37439999999999996,0.325,26949,0,0,1,0,1,0.0016508550999999999,0.0014307251999999999,0.0020604791000000001,0.0022291470999999999,0.9926287936,624,615,608,233,6,2,6,2,1,2,2,2,33,8,6,0,2,86,33,0,2,2,0,2,2
0.36899999999999999,0.008,26965,0,0,1,1,0,0.4355465744,0,0.044690864599999998,0.0319877623,0.48777479870000001,615,534,605,219,13,5,13,8,3,4,0,0,31,3,13,3,3,103,23,3,5,5,0,4,0
0.37919999999999998,0.09,26981,0,0,1,1,0,0,0.81319460200000004,0.0024450697,0.0125756931,0.17178463520000001,632,557,692,406,12,2,10,4,1,7,5,4,58,3,12,2,2,168,17,4,2,3,0,7,5
0.378,0.593,26997,0,0,1,1,0,0,0.10796779669999999,0.023866674000000001,0.0247381845,0.84342734480000003,630,613,629,396,22,3,20,9,3,6,3,2,27,1,22,0,3,150,14,3,4,3,3,6,3
0.77200000000000002,0.814,27013,1,0,1,0,1,0.001029163,0.00057338449999999998,0.0036207305000000001,0.0043675570000000002,0.99040916499999998,620,610,687,412,45,18,42,29,12,1,1,1,2,13,45,4,15,159,33,5,18,17,1,1,1
0.35699999999999998,0.45,27029,0,0,1,0,1,0.034443207400000002,0.12429570569999999,0.073632277400000001,0.010433048800000001,0.75719576079999995,595,563,658,268,17,3,12,6,4,3,1,1,18,11,17,2,7,321,41,0,3,2,1,3,1
0.372,0.185,27045,0,0,1,1,0,0.0060863599000000003,0.0055678304000000003,0.0065973374000000001,0.0085227875999999998,0.97322568470000004,620,601,628,359,27,5,27,21,17,0,0,0,0,10,27,4,10,187,37,4,5,5,3,0,0
0.3846,0.036,27061,0,0,1,0,1,0.95000125589999995,0,0.044699374700000002,0.0039978401000000004,0.0013015292999999999,641,624,681,342,23,12,21,16,3,5,3,3,22,13,23,1,7,156,30,5,12,13,1,5,3
0.43439999999999995,0.413,27077,0,0,1,0,1,0,0.98573079829999999,0.00010668840000000001,0.0080726506999999996,0.0060898625999999999,724,681,682,485,28,5,27,18,13,1,1,1,4,4,28,4,12,77,43,6,5,7,4,1,1
0.36119999999999997,0.049,27093,0,0,1,,,0,0.79313513120000001,0.0019791273999999999,0.0070471513000000003,0.19783859009999999,602,581,664,413,26,6,25,18,11,13,13,13,50,10,26,2,7,363,27,5,6,10,1,13,13
0.4128,0.635,27270,0,0,1,1,0,0.0002142779,0,0.00073929050000000004,0.0084872815000000008,0.99055915009999995,688,657,648,428,21,4,21,7,3,1,1,0,5,2,21,2,2,210,10,2,4,4,0,1,1
0.78939999999999999,0.832,27286,1,0,1,0,1,0,0.0017550676999999999,0.00056790050000000004,0.0046876976000000004,0.99298933410000001,649,613,701,533,26,12,21,20,7,1,0,0,4,6,26,3,9,255,35,1,12,13,0,1,0
0.39300000000000002,0.623,27302,0,0,1,0,1,0,0.090868670200000001,0.0470448963,0.018083950000000001,0.84400248359999996,655,594,575,341,19,4,19,11,7,5,5,5,26,14,19,1,9,171,47,1,4,3,2,5,5
0.38400000000000001,0.51,27318,0,0,1,0,1,0.0037323561000000001,0,0.90040815519999995,0.016463329200000001,0.079396159399999999,640,611,676,474,32,6,31,18,12,1,0,0,3,3,32,1,10,234,31,8,6,6,4,1,0
0.76239999999999997,0.854,27334,1,0,1,1,0,0.97656578890000001,0.0017695982999999999,0.0013127153,0.020064345800000001,0.00028755170000000001,604,564,648,419,9,7,9,8,2,0,0,0,0,3,9,1,3,106,33,0,7,6,0,0,0
0.42960000000000004,0.504,27350,0,0,1,0,1,0,0,0.0068434311000000001,0.0209230028,0.97223356620000001,716,725,753,586,9,0,8,1,0,1,0,0,11,0,9,1,1,173,11,2,0,1,0,1,0
0.38519999999999999,0.563,27366,0,0,1,0,1,0.0021710482000000001,0.00010453080000000001,0.99707195810000004,0.00052116680000000005,0.00013129609999999999,642,614,621,353,24,11,24,22,12,0,0,0,0,9,24,6,13,104,54,1,11,11,0,0,0
0.40799999999999997,0.636,27382,0,0,1,1,0,0,0.0286139524,0.0026680878999999998,0.032099099200000002,0.93661886049999998,680,611,623,304,16,4,16,12,8,5,4,2,31,8,16,0,4,132,25,3,4,4,2,5,4
0.432,0.574,27398,0,0,1,0,1,0.038321345600000001,0.021695677300000001,0.093876330499999994,0.016822839900000001,0.82928380670000001,720,678,842,634,10,5,7,6,1,0,0,0,0,3,10,0,2,149,20,0,5,5,1,0,0
0.38939999999999997,0.089,27414,0,1,0,1,0,0.0021307182999999999,0.90518123399999995,0.001140718,0.0093505932999999996,0.082196736399999998,649,629,655,424,18,8,18,18,9,0,0,0,0,6,18,1,3,113,17,0,8,8,0,0,0
0.71560000000000001,0.783,26626,1,0,1,0,1,0.13678694659999999,0.0129913762,0.097478975100000004,0.0200162152,0.73272648689999997,526,517,617,194,11,5,11,6,1,6,2,2,55,6,11,1,2,102,18,0,5,5,0,6,2
0.35039999999999999,0.163,26642,0,0,1,0,1,0.9865251156,0,0,0.0097787537999999997,0.0036961307,584,567,609,425,9,7,9,9,2,0,0,0,0,5,9,5,5,127,56,0,7,7,0,0,0
0.40439999999999998,0.16,26658,0,0,1,0,1,0.1078209153,0.102935162,0.41663249499999999,0.010625715399999999,0.36198571229999998,674,619,659,378,10,4,10,5,1,2,2,2,20,2,10,1,3,182,30,2,4,4,0,2,2
0.39660000000000001,0.249,26674,0,0,1,0,1,0.0036604349,0,0.0018861357,0.0059800321000000002,0.98847339729999995,661,624,695,474,28,13,24,18,6,4,1,1,14,2,28,1,3,158,11,3,13,11,0,4,1
0.41520000000000001,0.313,26690,0,0,1,,,0.00017767339999999999,0,0.00082437869999999998,0.015834200900000001,0.98316374699999998,692,675,703,591,28,5,26,6,2,0,0,0,0,5,28,2,6,175,21,6,5,5,0,0,0
0.39779999999999999,0.469,26706,0,0,1,0,1,0,0.0019647876000000002,0.0026481289999999999,0.0066790803000000001,0.98870800309999995,663,656,620,390,27,6,27,22,16,5,1,1,19,3,27,5,9,116,33,0,6,8,2,5,1
0.74380000000000002,0.779,26722,1,0,1,0,1,0,0.016169441400000002,0.0014346808000000001,0.0069156877,0.97548018999999997,573,586,621,338,18,5,18,7,2,0,0,0,0,5,18,8,10,119,56,0,5,5,0,0,0
0.75819999999999999,0.761,26738,1,0,1,0,1,0.91768656199999998,0,0.011452835600000001,0.021211730500000001,0.049648871999999997,597,594,679,505,13,7,13,12,5,5,5,5,38,11,13,3,3,129,23,0,7,9,0,5,5
0.77739999999999998,0.976,26754,1,0,1,0,1,0.0011065496000000001,0,0.98703315039999995,0,0.011860300000000001,629,618,610,331,12,4,12,9,5,0,0,0,0,11,12,4,9,26,75,3,4,4,0,0,0
0.39000000000000001,0.353,26770,0,0,1,0,1,0.27399345860000002,0,0.62447832449999996,0.018189426700000001,0.083338790199999999,650,613,617,409,10,2,10,6,4,0,0,0,0,7,10,0,4,63,40,4,2,2,0,0,0
0.39360000000000001,0.111,27430,0,0,1,0,1,0.0104002331,0.0256037447,0.024685076300000001,0.089645218799999996,0.8496657272,656,642,670,467,32,9,30,18,8,4,4,4,13,8,32,3,7,206,22,10,9,12,0,4,4
0.3906,0.122,27446,0,0,1,1,0,0,0.2254228415,0.0026186069000000002,0.035417239000000003,0.73654131270000001,651,583,626,406,33,14,32,24,9,9,9,9,27,12,33,5,8,108,24,1,14,15,3,9,9
0.38880000000000003,0.144,27462,0,0,1,0,1,,,,,,648,614,719,560,33,18,31,24,5,3,0,0,9,6,33,1,4,166,12,4,18,19,0,3,0
0.40260000000000001,0.037,27478,0,0,1,0,1,0,0.0600253782,0.00049440020000000005,0.0168341002,0.92264612140000002,671,647,644,370,18,3,17,7,7,3,3,2,17,9,18,2,6,442,33,6,3,3,2,3,3
0.34379999999999999,0.621,27494,0,0,1,0,1,0,0.040276691500000003,0.0024796708000000001,0.0081135527000000002,0.94913008509999996,573,543,596,363,17,11,16,15,5,0,0,0,0,8,17,0,8,76,47,0,11,11,1,0,0
0.36660000000000004,0.066,27510,0,0,1,0,1,0,0,0.00066483480000000005,0.22637322130000001,0.77296194389999995,611,606,602,345,26,6,26,12,8,3,2,2,12,9,26,2,9,133,35,3,6,10,1,3,2
0.39360000000000001,0.646,27526,0,1,0,0,1,0,0.1798592708,0.0047682970999999999,0.0046128469000000002,0.81075958520000002,656,611,700,461,19,6,18,17,11,5,5,5,26,3,19,1,2,469,11,0,6,8,1,5,5
0.35039999999999999,0.465,27542,0,0,1,1,0,0.0027484224000000001,0,0.91227842469999998,0.0139169642,0.071056188699999995,584,529,617,305,23,3,23,9,6,4,4,3,17,12,23,3,11,44,48,0,3,3,1,4,4
0.37380000000000002,0.649,27558,0,0,1,0,1,0,0,0,0.0070050911000000002,0.99299490889999997,623,580,707,349,27,11,23,12,1,10,9,9,37,2,27,2,5,149,19,5,11,11,0,10,9
0.40200000000000002,0.444,27574,0,0,1,0,1,0,0.24382995120000001,0.0044445760000000004,0.019914124599999999,0.73181134820000004,670,587,680,282,34,5,29,12,4,7,2,1,21,2,34,2,5,296,15,7,5,9,1,7,2
0.33179999999999998,0.234,27590,0,0,1,0,1,0,0.023297284800000002,0.00035513029999999999,0.0104862123,0.96586137260000005,553,534,654,181,51,14,48,26,10,3,2,2,6,5,51,1,5,180,10,2,14,17,1,3,2
0.38939999999999997,0.027,27606,0,0,1,0,1,0,0.0187989067,0.0063423806000000001,0.0192475246,0.95561118810000001,649,599,673,479,34,13,32,19,6,2,1,0,6,11,34,2,12,248,35,4,13,13,1,2,1
0.39839999999999998,0.088,27622,0,1,0,1,0,0.0015101642000000001,0.092421020199999995,0.0086472734000000006,0.024470067799999998,0.87295147439999998,664,597,674,300,22,4,20,18,13,4,2,2,18,0,22,0,2,452,9,2,4,6,3,4,2
0.375,0.413,27638,0,0,1,1,0,0,0.00046872370000000001,0.0076247874000000002,0.0070595362999999996,0.98484695249999998,625,524,663,433,24,7,23,16,9,0,0,0,0,9,24,6,9,155,38,4,7,6,3,0,0
0.3594,0.438,27654,0,0,1,1,0,0.0313926894,0.20700329319999999,0.1582751567,0.042327976199999999,0.56100088459999997,599,588,604,349,46,11,46,17,6,10,9,9,22,14,46,0,5,82,11,1,11,11,0,10,9
0.39600000000000002,0.188,27670,0,0,1,1,0,0,0.051679279199999997,0.020386042900000002,0.030183162100000001,0.89775151580000001,660,606,648,427,12,7,12,9,2,4,3,3,33,10,12,3,5,153,42,1,7,7,0,4,3
0.38400000000000001,0.013,27686,0,0,1,1,0,0.1546430748,0,0.66478370330000003,0.0222480992,0.15832512269999999,640,651,633,446,24,10,24,24,14,1,0,0,4,9,24,0,9,71,38,0,10,11,1,1,0
0.42660000000000003,0.472,27702,0,0,1,1,0,0,0.40073505599999998,0.1192143121,0.047570807299999997,0.43247982460000001,711,688,705,533,23,5,22,15,10,9,9,9,39,3,23,1,4,150,17,3,5,6,0,9,9
0.78160000000000007,0.759,52926,1,0,1,1,0,0,0.093539164600000002,0.0057206109,0.0097741171000000002,0.89096610740000004,636,603,648,344,26,10,26,24,14,4,1,1,15,3,26,0,8,160,31,0,10,11,1,4,1
0.39479999999999998,0.435,52942,0,0,1,,,0.0541164664,0.24039090790000001,0.41645613100000001,0.016376204200000001,0.27266029060000002,658,671,721,407,20,15,17,15,0,1,1,1,5,9,20,1,10,128,50,1,15,15,0,1,1
0.4476,0.061,26786,0,0,1,0,1,0.015498399899999999,0.0027097530000000001,0.0167516061,0.0025513890999999999,0.9624888519,746,647,621,323,20,8,19,13,5,6,5,5,30,5,20,2,3,213,15,1,8,8,0,6,5
0.42780000000000001,0.612,26802,0,0,1,0,1,0,0,0.23452527300000001,0.0124605121,0.75301421489999998,713,685,797,545,22,6,21,17,12,6,6,5,27,5,22,3,8,161,36,1,6,9,3,6,6
0.39300000000000002,0.468,26818,0,0,1,0,1,0.0011993876000000001,0.0111370464,0.0022005420000000002,0.0104112717,0.97505175229999996,655,605,649,283,15,5,14,8,3,1,0,0,7,10,15,2,8,137,53,5,5,5,0,1,0
0.38100000000000001,0.372,26834,0,0,1,1,0,0,0.041787627200000003,0.0028915246000000001,0.0128783826,0.94244246570000001,635,619,632,383,52,11,52,37,25,15,8,6,29,28,52,4,16,158,31,6,11,13,1,15,8
